customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
99027908,21/12/1999,522,US,USD,employed,1444062,psychographic,single,LA,Shreveport,03/18/2017,Female
89138985,19/09/2002,590,US,USD,self-employed,1043317,geographic,single,NY,Albany,04/01/2021,Female
25052353,12/08/2002,737,US,USD,employed,321962,geographic,separated,NE,Omaha,08/28/2015,Genderqueer
26288584,08/03/2005,537,US,USD,employed,836352,demographic,married,NC,Winston Salem,06/23/2015,Genderqueer
54378695,06/03/1998,770,US,USD,employed,717035,behavioral,separated,SC,Charleston,04/14/2014,Male
57239451,03/07/1994,594,US,USD,self-employed,409225,demographic,separated,UT,Provo,10/03/2020,Male
63648289,21/02/1991,861,US,USD,self-employed,193394,psychographic,married,TN,Knoxville,08/28/2014,Female
30321767,11/04/1996,284,US,USD,employed,1313565,psychographic,separated,IL,Chicago,11/16/2014,Male
94298520,15/03/2005,986,US,USD,salaried,1498065,geographic,separated,FL,Cape Coral,02/12/2015,Female
24583399,29/10/1992,563,US,USD,unemployed,1951011,psychographic,separated,NC,Charlotte,05/03/2020,Female
21484226,25/04/1989,450,US,USD,employed,1954032,psychographic,married,CT,Bridgeport,07/06/2015,Female
24475935,04/04/1998,806,US,USD,unemployed,697842,behavioral,separated,DC,Washington,08/08/2014,Genderqueer
79805304,27/06/1989,833,US,USD,salaried,1749105,psychographic,separated,CA,Northridge,01/02/2015,Female
93364700,30/09/1998,331,US,USD,employed,1729955,demographic,single,GA,Columbus,01/20/2017,Genderqueer
29209927,31/05/1991,445,US,USD,self-employed,914588,geographic,single,OH,Columbus,11/15/2016,Agender
25822237,05/08/1996,96,US,USD,unemployed,606863,demographic,married,MN,Young America,09/25/2014,Male
16726501,15/01/1991,856,US,USD,self-employed,117305,demographic,single,FL,Naples,02/22/2017,Female
14133601,09/08/1993,298,US,USD,self-employed,406282,behavioral,married,FL,Clearwater,10/19/2016,Male
81148446,21/02/1990,915,US,USD,self-employed,1732635,Standard,married,MN,Duluth,01/25/2020,Female
58339302,10/12/1998,847,US,USD,salaried,895501,Standard,married,ND,Fargo,06/09/2015,Female
33406007,29/12/1994,323,US,USD,salaried,1842334,Standard,separated,CO,Colorado Springs,04/16/2019,Male
42931344,12/12/1998,320,US,USD,salaried,1772807,behavioral,married,IN,Terre Haute,07/28/2021,Male
76047390,19/06/2000,684,US,USD,salaried,1152615,Standard,single,IN,Evansville,03/11/2016,Non-binary
88356346,12/07/1994,562,US,USD,employed,1068275,Standard,married,CA,San Francisco,06/10/2019,Female
87966733,20/06/1999,503,US,USD,self-employed,272000,Standard,married,TN,Chattanooga,09/24/2020,Female
96673403,22/04/1990,999,US,USD,unemployed,1597415,geographic,single,GA,Savannah,10/12/2020,Female
58358021,17/06/1989,815,US,USD,employed,403862,psychographic,separated,FL,Tampa,01/08/2019,Male
66375281,14/07/1998,383,US,USD,unemployed,957947,Standard,married,KY,Louisville,02/05/2022,Female
32839979,12/01/2003,362,US,USD,unemployed,54642,behavioral,single,MD,Baltimore,12/20/2016,Female
52870700,09/02/1995,706,US,USD,employed,1668629,psychographic,separated,AZ,Phoenix,10/04/2015,Female
28728644,14/04/1996,73,US,USD,unemployed,1025781,demographic,married,CA,Van Nuys,05/08/2019,Female
14320153,24/11/1994,899,US,USD,unemployed,1377654,geographic,single,CA,Fresno,10/07/2019,Female
25983588,28/12/1999,295,US,USD,self-employed,382644,demographic,separated,FL,Bradenton,04/23/2017,Male
20295002,15/02/1994,278,US,USD,employed,1395609,psychographic,single,DC,Washington,04/30/2020,Female
81866156,05/04/2005,544,US,USD,self-employed,1842442,behavioral,separated,KS,Shawnee Mission,05/25/2019,Male
81366991,02/09/1992,854,US,USD,employed,18012,demographic,single,AZ,Mesa,10/19/2019,Male
11526824,10/08/1994,34,US,USD,self-employed,1258685,geographic,single,KY,Lexington,12/07/2018,Female
88101139,13/07/1989,747,US,USD,unemployed,924950,geographic,separated,IA,Des Moines,03/12/2019,Male
43381789,22/04/1991,218,US,USD,unemployed,10596,demographic,single,MA,Worcester,03/07/2018,Female
26049294,20/06/1990,798,US,USD,salaried,790121,geographic,married,CA,San Francisco,10/25/2021,Female
94258255,08/07/1996,69,US,USD,self-employed,1245833,demographic,married,FL,Miami,05/04/2017,Female
59133658,14/03/2003,705,US,USD,self-employed,836878,Standard,single,NC,Charlotte,02/20/2016,Female
44542846,16/02/2004,965,US,USD,self-employed,273479,demographic,separated,TN,Memphis,12/17/2018,Female
16669259,30/08/1994,894,US,USD,salaried,1089367,geographic,separated,UT,Salt Lake City,01/02/2021,Male
96721962,15/12/1997,548,US,USD,unemployed,1009508,demographic,single,IL,Chicago,11/01/2018,Male
38055187,10/11/2002,122,US,USD,unemployed,174932,psychographic,married,PA,Lancaster,09/15/2019,Male
48891291,08/07/1992,125,US,USD,salaried,573097,behavioral,separated,NJ,Trenton,06/20/2016,Female
15309922,28/12/1996,71,US,USD,self-employed,1412600,Standard,single,AL,Birmingham,05/22/2018,Female
59442669,03/07/1998,205,US,USD,unemployed,592635,psychographic,separated,NJ,Trenton,07/14/2015,Female
92385586,21/08/2003,678,US,USD,employed,839641,Standard,separated,TX,San Antonio,05/17/2021,Male
48133695,06/10/2003,468,US,USD,self-employed,594182,behavioral,separated,CA,Santa Cruz,05/02/2016,Non-binary
28300734,10/06/1989,785,US,USD,unemployed,58836,psychographic,married,MD,Baltimore,10/24/2015,Male
39099386,17/10/2003,29,US,USD,employed,1454919,geographic,married,SC,Myrtle Beach,05/26/2017,Female
76679304,08/09/1997,193,US,USD,salaried,1158390,Standard,separated,TX,El Paso,02/08/2016,Non-binary
46606458,10/02/1992,887,US,USD,employed,1662286,Standard,single,OH,Toledo,03/31/2021,Male
16364214,25/06/1998,363,US,USD,self-employed,1126252,Standard,married,GA,Atlanta,06/13/2019,Female
56632216,26/05/1998,224,US,USD,self-employed,867770,psychographic,separated,FL,Miami,12/18/2019,Female
99931152,18/04/1996,594,US,USD,employed,1165266,psychographic,married,AL,Birmingham,12/17/2016,Female
54090583,10/02/1992,695,US,USD,unemployed,1645625,psychographic,separated,DC,Washington,09/29/2016,Male
82091647,13/08/1989,239,US,USD,salaried,201087,psychographic,separated,NC,Charlotte,07/27/2019,Female
40886160,14/12/1997,62,US,USD,employed,453137,behavioral,single,NJ,Jersey City,05/25/2016,Bigender
15722721,20/10/2004,165,US,USD,employed,809855,demographic,married,WV,Charleston,04/14/2016,Male
23425304,07/08/2004,505,US,USD,unemployed,739618,demographic,single,FL,Brooksville,06/05/2016,Female
61553657,31/10/1991,307,US,USD,self-employed,122297,psychographic,single,CA,Torrance,03/19/2015,Male
32295772,14/04/1990,352,US,USD,self-employed,1813886,Standard,separated,OH,Akron,12/24/2014,Agender
56664597,24/05/1993,241,US,USD,employed,1809017,Standard,married,IA,Sioux City,04/22/2015,Genderqueer
84958212,05/12/1992,200,US,USD,employed,1077082,Standard,single,TX,Houston,05/30/2020,Female
99723579,09/06/1995,30,US,USD,self-employed,1582582,psychographic,single,CO,Denver,01/06/2019,Male
82919354,27/01/1994,681,US,USD,employed,1167769,Standard,separated,WI,Madison,11/08/2021,Male
12613362,04/09/1989,401,US,USD,salaried,991595,psychographic,separated,FL,Miami,08/09/2015,Female
65306315,03/08/1995,873,US,USD,self-employed,1609187,demographic,married,OH,Toledo,04/13/2014,Female
14559598,25/08/1998,806,US,USD,employed,925756,Standard,married,TX,Abilene,06/01/2018,Male
48994362,06/05/1999,858,US,USD,self-employed,1167306,Standard,married,MN,Duluth,11/28/2018,Female
16117864,09/09/1998,598,US,USD,unemployed,630125,behavioral,married,GA,Atlanta,07/12/2021,Female
89980267,20/04/1991,283,US,USD,unemployed,369443,psychographic,married,TX,Houston,01/30/2021,Female
58925243,15/02/1990,1000,US,USD,unemployed,857654,geographic,separated,FL,Miami,02/18/2015,Male
35508571,15/05/2003,761,US,USD,salaried,962422,Standard,married,MI,Lansing,11/16/2018,Female
91789711,04/03/1998,21,US,USD,employed,629965,psychographic,single,FL,Saint Petersburg,01/29/2021,Non-binary
13843992,13/09/1996,558,US,USD,employed,1966597,geographic,married,WA,Olympia,08/22/2020,Female
61742214,23/09/1997,333,US,USD,self-employed,378173,demographic,separated,OH,Canton,11/23/2014,Male
93653471,10/12/1990,984,US,USD,unemployed,1440224,demographic,married,CO,Colorado Springs,04/29/2018,Male
77751786,11/02/1995,621,US,USD,employed,1259213,Standard,married,TX,Plano,12/29/2018,Bigender
28407987,28/05/1992,373,US,USD,self-employed,241671,demographic,separated,GA,Atlanta,09/14/2020,Bigender
68818366,05/03/1993,392,US,USD,self-employed,786642,geographic,married,TX,Houston,04/11/2017,Female
68339120,28/04/1998,457,US,USD,self-employed,949940,behavioral,single,IN,Crawfordsville,05/31/2018,Female
74382123,27/09/1999,468,US,USD,self-employed,1614379,Standard,separated,KY,Migrate,02/13/2021,Female
63238464,09/08/1989,316,US,USD,salaried,1248113,demographic,separated,CT,Hartford,04/19/2016,Male
43138617,06/02/2001,310,US,USD,self-employed,1242227,behavioral,separated,DC,Washington,11/05/2020,Female
93831776,10/06/1996,936,US,USD,salaried,942656,Standard,separated,AK,Anchorage,09/09/2019,Male
17088115,09/01/1991,496,US,USD,self-employed,879341,geographic,single,NY,Schenectady,01/03/2021,Female
50419326,18/07/1998,357,US,USD,unemployed,1979416,behavioral,separated,TX,Houston,09/24/2019,Male
88894517,03/10/1996,648,US,USD,unemployed,1836128,behavioral,married,AK,Anchorage,02/12/2020,Female
47356547,30/07/1989,656,US,USD,unemployed,530283,psychographic,single,AL,Mobile,03/08/2019,Male
97765465,11/11/1996,283,US,USD,employed,1507909,psychographic,married,AZ,Tucson,11/08/2014,Male
35221578,21/06/1994,509,US,USD,employed,403663,Standard,married,NY,Jamaica,09/07/2016,Male
73302742,24/12/2002,49,US,USD,salaried,741947,geographic,single,FL,Gainesville,01/15/2020,Male
33824797,05/06/1994,686,US,USD,employed,1347986,geographic,married,OH,Cleveland,06/07/2017,Male
33970860,23/06/1998,128,US,USD,unemployed,1695391,demographic,married,CO,Denver,12/07/2020,Male
47180538,13/06/2004,229,US,USD,unemployed,1945565,Standard,married,PA,Philadelphia,07/30/2020,Female
81129132,02/08/2003,570,US,USD,unemployed,487487,geographic,married,TX,Garland,03/23/2017,Male
19411277,22/03/2001,562,US,USD,self-employed,1769960,psychographic,separated,NY,Brooklyn,08/29/2015,Female
82690223,03/06/1992,748,US,USD,unemployed,1418783,psychographic,single,LA,Alexandria,03/02/2015,Male
99508917,08/06/1995,237,US,USD,salaried,1160243,psychographic,separated,LA,Lake Charles,04/18/2019,Non-binary
54935253,07/11/1993,967,US,USD,self-employed,482465,psychographic,separated,MD,Baltimore,10/22/2014,Male
89971131,04/02/1997,725,US,USD,self-employed,1953866,psychographic,married,NY,Flushing,07/29/2021,Male
52213099,25/08/1989,37,US,USD,self-employed,1974437,psychographic,single,GA,Columbus,03/07/2021,Male
32246595,04/03/1999,616,US,USD,unemployed,961906,behavioral,separated,TX,Fort Worth,11/03/2018,Female
32622110,02/02/2002,975,US,USD,self-employed,447870,geographic,married,KS,Shawnee Mission,10/15/2020,Female
68696808,16/12/2001,346,US,USD,salaried,239204,Standard,single,KS,Topeka,02/05/2020,Female
20938539,22/12/1990,606,US,USD,employed,1956915,demographic,single,NY,Brooklyn,01/04/2017,Male
15639137,12/01/2005,396,US,USD,unemployed,834107,Standard,single,DC,Washington,12/16/2021,Male
81711220,14/11/1997,72,US,USD,employed,218418,geographic,single,MO,Jefferson City,04/27/2014,Agender
52319594,21/08/1990,96,US,USD,self-employed,969387,Standard,married,KS,Topeka,06/04/2015,Female
27111994,25/01/1992,95,US,USD,unemployed,780633,Standard,single,CA,Fresno,09/12/2014,Female
71788283,29/12/1996,351,US,USD,self-employed,1015006,demographic,separated,FL,Miami Beach,03/04/2019,Female
94106472,24/05/1995,745,US,USD,salaried,1102089,demographic,married,OK,Oklahoma City,05/01/2014,Female
83857140,01/05/1996,251,US,USD,unemployed,897105,demographic,separated,OK,Tulsa,05/16/2018,Bigender
68305407,15/10/2001,241,US,USD,unemployed,1094491,behavioral,separated,MD,Baltimore,02/03/2021,Female
23200152,11/05/1999,525,US,USD,unemployed,1327399,behavioral,married,TN,Memphis,03/24/2021,Female
76544401,07/12/1995,302,US,USD,salaried,1902754,behavioral,single,DC,Washington,08/19/2019,Female
18860132,29/01/1997,776,US,USD,self-employed,253181,Standard,separated,CA,San Diego,05/14/2017,Non-binary
34729525,23/01/1993,405,US,USD,employed,1352892,Standard,married,OH,Akron,07/08/2021,Male
50110945,18/05/1998,745,US,USD,salaried,1958556,psychographic,single,NY,Jamaica,08/15/2015,Male
21169260,11/08/2001,13,US,USD,self-employed,1603070,geographic,married,TX,El Paso,05/06/2016,Male
41166420,30/10/1990,744,US,USD,employed,255291,psychographic,married,MI,Detroit,04/16/2015,Female
89030719,11/12/1994,395,US,USD,self-employed,949944,Standard,single,TX,El Paso,06/10/2020,Female
16453414,14/08/1992,370,US,USD,salaried,1770052,geographic,single,TN,Memphis,04/28/2021,Male
17403117,03/07/1996,571,US,USD,employed,247466,demographic,single,MD,Baltimore,07/21/2020,Male
21199747,19/08/1999,916,US,USD,salaried,1954291,Standard,single,CA,San Jose,08/31/2014,Male
94000074,20/03/1990,664,US,USD,unemployed,1750926,demographic,married,MO,Saint Louis,07/11/2016,Female
39058845,30/06/1996,656,US,USD,employed,798707,psychographic,separated,IL,Chicago,11/05/2017,Male
78744093,24/03/2000,208,US,USD,self-employed,177517,geographic,separated,CA,Chico,03/17/2015,Female
90785758,11/03/1997,901,US,USD,salaried,1163080,demographic,single,WI,Milwaukee,11/15/2017,Male
99331674,06/05/1991,173,US,USD,unemployed,1735466,behavioral,separated,IL,Chicago,04/22/2014,Female
93073727,14/12/1999,687,US,USD,unemployed,598798,psychographic,single,LA,Lake Charles,05/31/2021,Male
32278578,02/04/2001,970,US,USD,unemployed,1319362,psychographic,married,TX,Fort Worth,07/25/2020,Polygender
24268699,29/04/1998,305,US,USD,salaried,1437750,Standard,single,TX,Amarillo,08/30/2018,Female
78774863,03/12/2001,201,US,USD,unemployed,1393942,behavioral,separated,GA,Athens,06/21/2018,Female
95806438,28/09/1991,26,US,USD,unemployed,546373,psychographic,married,DE,Wilmington,12/24/2014,Male
72663767,26/06/2000,162,US,USD,unemployed,1767606,psychographic,married,KY,Lexington,03/04/2019,Bigender
93384923,19/09/2004,174,US,USD,salaried,194911,geographic,single,MA,Newton,12/06/2020,Female
19774662,14/02/2004,542,US,USD,self-employed,1405166,demographic,married,CO,Colorado Springs,11/13/2021,Male
86852990,29/05/1996,217,US,USD,unemployed,820615,geographic,separated,TX,Houston,05/07/2019,Male
11507902,05/05/2002,158,US,USD,employed,65053,demographic,married,AR,Little Rock,07/14/2019,Male
17040767,15/02/2004,902,US,USD,salaried,632202,geographic,single,IL,Chicago,12/06/2016,Agender
93201966,11/07/1991,675,US,USD,self-employed,1886818,Standard,separated,TN,Knoxville,07/29/2020,Male
59055424,26/09/2000,700,US,USD,self-employed,358983,demographic,single,CT,New Haven,08/15/2018,Male
90308171,13/02/1998,638,US,USD,self-employed,540916,demographic,separated,PA,Philadelphia,01/21/2019,Male
76072068,20/08/1995,456,US,USD,employed,907129,behavioral,single,CA,Irvine,02/28/2020,Female
67364969,06/12/1993,797,US,USD,employed,1380479,demographic,separated,CA,Anaheim,04/27/2019,Agender
70908626,18/02/2003,881,US,USD,salaried,1567277,Standard,single,MS,Jackson,01/08/2021,Female
49190235,02/11/1989,326,US,USD,employed,1653332,psychographic,single,VA,Richmond,02/15/2016,Female
17819940,18/08/2003,980,US,USD,salaried,1008092,Standard,separated,FL,Seminole,04/28/2020,Female
55553995,04/09/2003,743,US,USD,salaried,816305,behavioral,separated,IN,Crawfordsville,07/25/2017,Female
94958171,31/12/1991,3,US,USD,self-employed,1865737,behavioral,separated,MI,Muskegon,04/26/2016,Female
80761231,25/05/1991,996,US,USD,employed,711993,behavioral,single,OH,Youngstown,03/04/2015,Bigender
87391072,11/06/1990,901,US,USD,unemployed,1674976,psychographic,single,KY,Louisville,01/14/2021,Female
57351101,08/09/1990,780,US,USD,salaried,589951,behavioral,married,NC,Charlotte,11/21/2015,Bigender
95233099,24/03/2001,648,US,USD,unemployed,1338257,behavioral,married,DC,Washington,02/11/2022,Male
94531007,04/09/1993,585,US,USD,self-employed,437755,demographic,single,MO,Jefferson City,04/23/2017,Male
58704760,19/02/2005,523,US,USD,self-employed,1124546,geographic,single,CO,Colorado Springs,08/26/2018,Male
25864874,12/09/1999,848,US,USD,unemployed,1724403,demographic,married,OK,Oklahoma City,11/09/2019,Male
94257716,21/01/1993,131,US,USD,self-employed,1080155,behavioral,separated,TN,Nashville,08/09/2014,Female
24103034,02/01/1990,329,US,USD,salaried,109472,demographic,separated,CA,San Jose,06/15/2017,Male
26097059,14/02/2002,558,US,USD,salaried,410392,geographic,married,TX,San Antonio,03/30/2019,Male
30347941,09/01/1993,97,US,USD,salaried,66269,psychographic,single,GA,Atlanta,02/21/2015,Female
97721338,16/07/1991,61,US,USD,unemployed,1168806,geographic,single,DC,Washington,10/28/2014,Male
12534504,18/01/2005,240,US,USD,self-employed,198203,geographic,married,CA,Corona,08/11/2020,Female
70448238,22/06/1990,994,US,USD,salaried,676837,psychographic,married,LA,Shreveport,05/04/2020,Female
94562194,10/01/1993,671,US,USD,salaried,1345207,behavioral,separated,AL,Montgomery,12/01/2015,Male
96186202,09/10/1999,481,US,USD,self-employed,1005721,behavioral,married,CA,San Diego,07/12/2019,Genderfluid
80639384,18/04/1994,848,US,USD,employed,792765,behavioral,single,AZ,Peoria,09/10/2014,Male
65607944,29/05/1992,453,US,USD,salaried,141038,demographic,married,UT,Salt Lake City,10/07/2016,Male
38117356,29/07/1993,430,US,USD,self-employed,256652,demographic,separated,GA,Atlanta,12/03/2017,Female
50239669,30/11/2003,27,US,USD,employed,1491640,geographic,single,AL,Mobile,01/18/2020,Bigender
85195198,18/07/1998,325,US,USD,employed,1012391,psychographic,separated,KS,Wichita,11/09/2014,Female
33408160,20/04/2004,681,US,USD,self-employed,992583,behavioral,separated,SC,Columbia,06/26/2018,Genderqueer
97389593,23/08/2002,471,US,USD,unemployed,241614,Standard,single,NM,Albuquerque,08/03/2015,Male
98387775,09/03/1997,88,US,USD,employed,1227695,geographic,married,IN,Indianapolis,07/05/2020,Female
48222633,04/02/1993,598,US,USD,unemployed,596737,behavioral,separated,IL,Chicago,11/19/2021,Female
45496541,17/01/2000,731,US,USD,employed,567131,demographic,separated,NY,Rochester,05/22/2020,Male
18752534,24/11/2000,390,US,USD,unemployed,1040590,geographic,separated,NM,Albuquerque,12/18/2015,Female
51643903,12/12/2002,282,US,USD,unemployed,1727204,Standard,single,SC,Charleston,02/23/2017,Bigender
79602996,01/07/2004,223,US,USD,unemployed,111345,Standard,single,HI,Honolulu,06/01/2014,Female
66731988,29/01/2003,454,US,USD,self-employed,781258,behavioral,single,DC,Washington,11/20/2019,Polygender
91909862,30/08/2004,855,US,USD,employed,767772,geographic,married,GA,Atlanta,12/17/2017,Female
87856626,15/10/1995,609,US,USD,employed,1071527,psychographic,separated,TX,El Paso,02/06/2020,Male
23198591,26/02/2004,859,US,USD,self-employed,575968,geographic,married,NY,Jamaica,12/04/2018,Male
64790746,28/03/1991,124,US,USD,self-employed,1241506,Standard,single,GA,Atlanta,11/01/2016,Male
13774843,28/08/1991,261,US,USD,employed,808481,Standard,single,MA,Boston,03/12/2019,Female
72282681,09/05/2000,595,US,USD,salaried,671142,geographic,married,CA,Burbank,02/25/2015,Female
57820563,07/10/2002,160,US,USD,employed,1765766,demographic,separated,KS,Topeka,06/19/2020,Genderfluid
93327821,24/11/2003,98,US,USD,salaried,1624185,Standard,married,OK,Oklahoma City,03/28/2021,Female
76809053,09/06/1995,766,US,USD,self-employed,817925,demographic,married,UT,Salt Lake City,10/10/2015,Female
24870008,05/07/2000,976,US,USD,unemployed,1449530,behavioral,married,ND,Fargo,04/04/2020,Male
96581501,29/10/1993,21,US,USD,unemployed,1170016,geographic,single,CA,Richmond,08/05/2019,Female
34982968,02/02/1997,657,US,USD,salaried,214850,behavioral,separated,WA,Seattle,05/04/2021,Female
59191848,27/07/1989,67,US,USD,unemployed,1291220,behavioral,married,IN,Indianapolis,08/23/2017,Genderqueer
89874408,15/01/2003,663,US,USD,unemployed,559788,Standard,single,LA,Monroe,11/03/2017,Female
81070961,08/02/1991,184,US,USD,unemployed,1843391,geographic,married,VA,Alexandria,04/07/2020,Female
73686961,13/02/2001,649,US,USD,employed,956475,behavioral,married,TX,Dallas,03/24/2016,Male
23154338,25/06/1998,773,US,USD,salaried,1454575,geographic,married,NV,Reno,02/13/2016,Female
78284989,26/02/1997,797,US,USD,unemployed,375163,psychographic,separated,FL,Boca Raton,07/03/2019,Agender
88034956,01/07/1993,409,US,USD,employed,1049128,geographic,married,DC,Washington,03/20/2021,Female
30396664,04/11/1991,759,US,USD,unemployed,486896,psychographic,single,DC,Washington,10/10/2016,Male
41298768,03/05/2000,738,US,USD,employed,827719,Standard,married,CT,Danbury,07/30/2014,Male
66499413,12/01/1999,607,US,USD,unemployed,148862,Standard,married,TX,Houston,06/11/2014,Female
58365794,08/06/2002,702,US,USD,salaried,1523035,demographic,married,KY,Lexington,05/13/2017,Female
69246225,02/12/1994,919,US,USD,employed,1710832,demographic,single,MT,Billings,01/15/2015,Male
32305491,15/11/2004,315,US,USD,employed,282769,geographic,single,CA,Chico,10/08/2016,Genderfluid
52324973,26/04/2001,881,US,USD,unemployed,1633909,behavioral,separated,NY,Jamaica,05/26/2014,Male
53499288,19/06/1998,120,US,USD,self-employed,1870560,behavioral,single,CA,Fresno,11/24/2014,Female
85494531,27/11/2001,295,US,USD,salaried,429745,psychographic,married,IL,Chicago,08/23/2014,Male
68085714,18/01/2001,900,US,USD,unemployed,755098,demographic,single,FL,North Port,07/16/2014,Male
37992310,06/09/1989,541,US,USD,unemployed,1671421,geographic,single,CA,Whittier,08/11/2015,Male
20567013,29/10/2004,395,US,USD,unemployed,1348535,psychographic,separated,TX,Houston,10/26/2017,Male
11296012,07/04/1990,768,US,USD,salaried,149788,behavioral,single,FL,Orlando,01/22/2016,Male
53266944,22/05/1990,652,US,USD,unemployed,545375,demographic,single,FL,Miami,10/25/2016,Male
15757164,26/08/2001,533,US,USD,employed,1498743,psychographic,separated,MO,Saint Louis,05/15/2014,Male
57864929,10/09/2001,360,US,USD,employed,1728663,behavioral,married,OR,Portland,09/23/2015,Male
58548495,01/04/1992,26,US,USD,salaried,323526,behavioral,separated,DC,Washington,04/03/2015,Male
96922301,13/07/2001,925,US,USD,self-employed,1538165,demographic,separated,OH,Hamilton,08/28/2014,Female
66748014,15/05/1989,376,US,USD,salaried,1057192,Standard,married,TX,Lubbock,08/02/2020,Female
61295554,07/04/2000,718,US,USD,salaried,1727774,geographic,single,NV,North Las Vegas,04/05/2018,Female
97791812,01/01/1991,523,US,USD,salaried,1414775,behavioral,separated,TX,Austin,03/31/2017,Female
99013748,19/11/1992,458,US,USD,self-employed,1956955,demographic,married,TN,Memphis,03/29/2017,Female
64925365,21/08/1998,921,US,USD,self-employed,1350490,Standard,single,AL,Tuscaloosa,01/31/2022,Agender
65664590,16/01/1990,501,US,USD,unemployed,1962940,psychographic,single,MO,Kansas City,04/20/2017,Male
30099116,25/09/1990,27,US,USD,salaried,1549839,geographic,single,FL,Tampa,12/31/2015,Male
98375551,06/06/1989,38,US,USD,salaried,265057,Standard,single,DC,Washington,11/23/2019,Female
36489430,07/02/2005,626,US,USD,self-employed,507005,behavioral,separated,TX,Houston,02/17/2016,Genderfluid
30679292,15/03/1995,905,US,USD,unemployed,767022,geographic,married,LA,New Orleans,10/14/2021,Male
18380897,16/06/1989,189,US,USD,employed,13062,psychographic,married,CT,Stamford,01/25/2016,Female
33600843,16/07/1997,574,US,USD,self-employed,1251052,Standard,single,AZ,Tucson,11/10/2017,Male
17362309,15/11/1994,911,US,USD,self-employed,178279,demographic,separated,CA,Fresno,03/15/2021,Male
79995464,18/07/2003,375,US,USD,employed,1230259,behavioral,single,CO,Aurora,11/15/2016,Male
85522871,03/01/1996,204,US,USD,employed,828335,Standard,separated,NY,Buffalo,03/16/2019,Male
31528511,17/11/1995,724,US,USD,self-employed,1764774,Standard,single,WA,Spokane,03/24/2020,Female
44186076,18/07/1993,817,US,USD,salaried,1215468,Standard,married,TX,Houston,11/18/2018,Male
99174727,08/07/1995,971,US,USD,salaried,1165403,Standard,separated,TX,El Paso,04/23/2019,Male
82210820,11/07/1995,371,US,USD,salaried,268702,behavioral,single,TX,Houston,12/01/2014,Female
58284765,23/10/1992,534,US,USD,self-employed,179331,geographic,single,NH,Portsmouth,11/10/2017,Female
99072286,27/01/2001,463,US,USD,employed,304720,demographic,separated,PA,Philadelphia,02/19/2016,Female
97392445,23/10/1993,445,US,USD,salaried,108460,behavioral,married,MO,Saint Louis,03/11/2015,Male
94011423,28/07/2000,599,US,USD,unemployed,375416,Standard,separated,CA,Los Angeles,09/23/2014,Female
60254329,25/06/1992,345,US,USD,unemployed,1356038,demographic,separated,DC,Washington,06/15/2017,Male
32107650,01/05/2002,210,US,USD,employed,171522,psychographic,married,CA,San Jose,12/17/2015,Female
44139719,02/06/1993,148,US,USD,employed,1593931,demographic,married,FL,Jacksonville,03/02/2020,Male
81279431,04/07/1990,261,US,USD,self-employed,82694,behavioral,separated,NV,Las Vegas,02/27/2015,Male
86254328,12/08/1995,513,US,USD,salaried,535815,demographic,separated,DC,Washington,01/23/2015,Female
68381788,16/04/1994,582,US,USD,employed,1412458,behavioral,separated,DC,Washington,11/19/2019,Female
95177443,23/04/1997,387,US,USD,self-employed,480717,Standard,single,TX,Plano,12/18/2016,Male
59941583,05/03/1990,106,US,USD,employed,1965812,psychographic,separated,IA,Des Moines,05/17/2019,Female
99639176,07/12/2001,654,US,USD,salaried,678031,psychographic,single,WA,Seattle,09/18/2017,Female
33791096,30/09/2001,202,US,USD,employed,557721,Standard,married,KS,Kansas City,02/01/2017,Male
32171062,19/12/1990,560,US,USD,employed,227044,behavioral,single,FL,Miami,07/12/2018,Female
71568832,12/12/1994,20,US,USD,self-employed,1073862,geographic,single,DE,Wilmington,09/01/2020,Male
41698515,24/03/1994,970,US,USD,self-employed,765679,psychographic,single,CA,Fresno,03/16/2018,Male
14176862,23/12/1991,387,US,USD,salaried,61337,demographic,separated,DC,Washington,03/13/2015,Male
68009742,02/02/2004,295,US,USD,unemployed,1187135,psychographic,single,CA,Fullerton,04/18/2019,Male
62189446,12/03/2002,29,US,USD,employed,1264954,demographic,married,GA,Decatur,09/19/2018,Female
19868904,29/09/2001,476,US,USD,salaried,1382244,psychographic,single,CA,Los Angeles,10/28/2015,Female
43972592,26/06/1999,934,US,USD,unemployed,98141,behavioral,single,VA,Richmond,09/21/2018,Male
95299152,12/10/2002,535,US,USD,unemployed,511412,psychographic,separated,TX,Austin,10/11/2014,Female
63164228,24/04/2000,505,US,USD,employed,1888837,Standard,single,PA,Erie,02/07/2016,Male
39887896,23/05/1991,41,US,USD,salaried,491623,demographic,married,NY,New Hyde Park,11/10/2019,Male
20804522,05/04/1994,836,US,USD,salaried,1537783,Standard,single,MN,Minneapolis,04/05/2020,Male
64085757,07/03/2002,3,US,USD,salaried,618594,demographic,separated,LA,Baton Rouge,12/21/2014,Female
82595188,16/08/1996,632,US,USD,salaried,1916977,geographic,married,TX,Houston,04/30/2018,Female
11189209,11/01/1996,49,US,USD,employed,1188836,behavioral,separated,NE,Lincoln,08/18/2019,Male
