customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
51849281,30/03/1993,486,US,USD,unemployed,27335,behavioral,single,MS,Jackson,05/17/2016,Female
98938672,19/08/2001,842,US,USD,employed,1318404,psychographic,single,CA,Fresno,01/16/2019,Male
56210925,12/12/1996,112,US,USD,salaried,1084248,demographic,single,PA,Erie,09/11/2015,Male
97215107,27/03/1994,675,US,USD,employed,1473699,Standard,single,OR,Portland,01/11/2016,Male
74971247,11/01/2002,938,US,USD,unemployed,1442934,psychographic,married,AL,Birmingham,09/22/2015,Female
79077439,25/05/1992,785,US,USD,self-employed,1893617,demographic,separated,IL,Springfield,10/24/2020,Male
87223074,05/07/2000,513,US,USD,self-employed,1143615,Standard,single,LA,New Orleans,03/26/2015,Female
17278618,24/08/2002,786,US,USD,employed,1754937,behavioral,separated,NC,Raleigh,03/31/2018,Female
52304836,06/01/1994,374,US,USD,employed,981773,psychographic,single,KS,Kansas City,06/24/2014,Genderqueer
35787354,07/06/1990,951,US,USD,salaried,347434,demographic,single,TX,Garland,02/25/2021,Genderfluid
86229087,16/01/1994,823,US,USD,self-employed,1223611,psychographic,married,OH,Toledo,02/15/2015,Female
19259699,18/08/1993,480,US,USD,employed,645711,psychographic,separated,CA,San Jose,06/24/2018,Female
56531118,17/06/1992,585,US,USD,unemployed,1190821,psychographic,single,IA,Cedar Rapids,12/19/2021,Female
62837733,03/12/1998,579,US,USD,salaried,1003883,behavioral,married,OH,Columbus,01/01/2016,Male
65458388,21/04/1997,982,US,USD,unemployed,128291,Standard,separated,NY,New York City,10/22/2020,Non-binary
14655799,16/04/1989,986,US,USD,self-employed,650294,geographic,separated,OR,Portland,01/20/2019,Female
35102922,29/10/1995,635,US,USD,employed,1374919,behavioral,married,NY,New York City,05/12/2014,Genderfluid
46294144,10/01/1990,580,US,USD,employed,1007349,psychographic,single,IL,Chicago,11/24/2021,Female
55169001,22/07/1992,262,US,USD,salaried,1978589,Standard,married,NY,New York City,04/21/2015,Male
26855404,16/08/1992,890,US,USD,unemployed,1978594,behavioral,single,IL,Chicago,07/21/2018,Male
58072882,30/04/2004,150,US,USD,salaried,1283499,behavioral,single,DC,Washington,06/05/2016,Male
81514536,27/01/1997,610,US,USD,salaried,63183,geographic,single,MO,Kansas City,04/27/2017,Female
17278910,07/10/1997,794,US,USD,employed,150912,geographic,single,CA,Santa Barbara,01/31/2017,Female
39983609,04/08/1990,875,US,USD,employed,1158192,demographic,single,FL,Brooksville,01/27/2021,Female
69526451,11/10/1997,643,US,USD,self-employed,188933,Standard,single,LA,Baton Rouge,12/07/2019,Male
33234413,14/02/1991,331,US,USD,employed,990874,demographic,single,IN,Indianapolis,03/17/2022,Female
20611471,06/01/2001,186,US,USD,employed,420964,behavioral,single,IN,Indianapolis,11/26/2021,Female
50498687,02/01/2004,305,US,USD,unemployed,886255,psychographic,single,DE,Wilmington,03/22/2019,Female
85989975,16/09/1992,420,US,USD,salaried,1565510,geographic,separated,IL,Springfield,01/18/2016,Male
28153680,26/08/2001,529,US,USD,employed,750898,Standard,married,NY,Rochester,06/03/2014,Female
21435619,12/05/2001,811,US,USD,salaried,1550354,demographic,married,CA,Bakersfield,08/14/2021,Bigender
57273875,01/11/1998,702,US,USD,unemployed,1639946,geographic,married,NY,Schenectady,01/20/2015,Female
82243434,17/09/1996,567,US,USD,self-employed,1915316,Standard,married,NC,Charlotte,11/01/2020,Female
78221001,13/03/1997,506,US,USD,self-employed,179357,geographic,separated,KY,Louisville,01/07/2021,Female
44606899,06/11/1999,712,US,USD,self-employed,944322,behavioral,separated,TX,Katy,04/14/2019,Male
19172018,28/11/1989,783,US,USD,self-employed,114905,demographic,separated,MO,Saint Louis,06/29/2019,Female
67521543,16/11/1989,767,US,USD,unemployed,1419437,Standard,separated,UT,Salt Lake City,02/12/2016,Male
49090693,22/01/1999,809,US,USD,self-employed,1100773,psychographic,single,NJ,New Brunswick,08/29/2018,Genderqueer
94254115,14/06/1994,449,US,USD,unemployed,17754,geographic,separated,MN,Saint Paul,05/13/2021,Male
42786023,08/07/1998,115,US,USD,self-employed,1621179,demographic,separated,TN,Knoxville,12/31/2018,Male
29647464,30/05/1989,462,US,USD,salaried,740344,behavioral,separated,DC,Washington,05/03/2016,Female
44858538,06/03/2002,201,US,USD,self-employed,191684,Standard,separated,TX,El Paso,12/29/2020,Male
29466409,07/04/2004,766,US,USD,employed,1963338,Standard,single,TX,Lubbock,07/27/2019,Genderfluid
12106602,11/01/1992,123,US,USD,unemployed,1400271,psychographic,single,AZ,Tucson,10/31/2019,Male
47706363,16/07/1989,213,US,USD,unemployed,284190,Standard,single,VA,Hampton,06/30/2019,Male
70069297,06/02/1997,843,US,USD,employed,668583,Standard,single,DC,Washington,06/29/2014,Female
85754984,06/11/1993,354,US,USD,unemployed,1156775,geographic,married,VA,Portsmouth,03/13/2020,Male
85771426,15/10/1998,241,US,USD,employed,676584,Standard,married,NE,Omaha,12/07/2017,Female
60015949,29/01/2004,314,US,USD,self-employed,392674,geographic,single,KS,Wichita,03/30/2017,Male
27185889,23/08/1994,810,US,USD,salaried,28595,geographic,separated,IN,Fort Wayne,11/28/2015,Genderqueer
52850459,30/11/1998,12,US,USD,unemployed,1983855,Standard,separated,FL,Naples,09/08/2016,Female
72812658,04/09/1997,637,US,USD,unemployed,1250815,psychographic,separated,TX,El Paso,11/11/2014,Male
59280799,14/07/1993,853,US,USD,salaried,317183,demographic,separated,VT,Montpelier,11/03/2014,Female
99651867,17/01/1993,63,US,USD,self-employed,1634392,psychographic,separated,OH,Dayton,08/30/2017,Female
42995574,28/06/2002,498,US,USD,unemployed,694108,demographic,separated,TX,Arlington,04/21/2020,Male
24432258,03/09/1999,939,US,USD,self-employed,1740698,Standard,married,CA,Santa Barbara,05/27/2019,Female
36671053,23/05/2003,921,US,USD,self-employed,886119,psychographic,single,CA,San Rafael,04/22/2016,Female
52894132,14/09/1993,487,US,USD,self-employed,775292,behavioral,separated,CO,Grand Junction,09/03/2018,Female
52635696,09/09/1998,627,US,USD,employed,1445934,behavioral,married,ID,Boise,08/12/2019,Male
67794157,17/08/2004,76,US,USD,unemployed,697398,Standard,separated,TX,Fort Worth,10/13/2020,Female
11668401,29/03/1996,997,US,USD,self-employed,1859139,Standard,separated,VA,Charlottesville,09/08/2017,Female
23808889,12/01/2003,768,US,USD,unemployed,1102545,psychographic,married,CA,Santa Monica,12/29/2018,Agender
31993399,17/10/1989,292,US,USD,employed,88128,behavioral,single,LA,Metairie,07/18/2019,Female
97949824,08/06/1997,457,US,USD,self-employed,1795720,geographic,single,TN,Johnson City,04/07/2018,Male
87812105,29/12/1992,375,US,USD,unemployed,661412,behavioral,separated,VA,Norfolk,10/25/2017,Male
12205766,02/05/1992,523,US,USD,self-employed,463392,behavioral,separated,DC,Washington,09/08/2020,Male
26049162,08/11/1992,397,US,USD,employed,1409012,Standard,single,MN,Duluth,08/01/2016,Female
11208674,07/04/1989,369,US,USD,salaried,1867670,behavioral,separated,VA,Roanoke,05/31/2017,Male
63279877,17/04/1991,169,US,USD,salaried,996962,behavioral,married,DC,Washington,08/21/2020,Male
46242267,22/09/1994,805,US,USD,unemployed,925875,behavioral,single,TX,San Antonio,10/06/2019,Male
75266391,31/05/2003,846,US,USD,employed,247976,behavioral,separated,ID,Boise,04/20/2015,Female
88469150,30/07/1992,491,US,USD,salaried,387633,Standard,married,SC,Florence,12/21/2019,Male
11991534,29/12/1994,281,US,USD,unemployed,1382917,psychographic,single,GA,Duluth,10/10/2016,Non-binary
62910298,19/01/1991,627,US,USD,salaried,1258799,demographic,married,DC,Washington,08/31/2015,Male
66993797,14/04/1999,248,US,USD,unemployed,1082626,behavioral,married,GA,Macon,12/15/2017,Genderqueer
93084715,17/12/1993,142,US,USD,self-employed,380179,demographic,separated,PA,Scranton,01/27/2015,Male
76354610,24/12/1989,849,US,USD,self-employed,1828553,Standard,single,OK,Tulsa,10/04/2021,Female
65962929,07/07/2001,807,US,USD,employed,619164,geographic,separated,OK,Tulsa,02/08/2020,Male
59441754,28/08/1999,244,US,USD,unemployed,1365204,psychographic,single,CA,Los Angeles,03/20/2020,Male
15174498,21/08/1994,21,US,USD,unemployed,1016882,Standard,single,NY,New York City,11/14/2019,Male
17118836,06/05/2004,911,US,USD,salaried,491247,demographic,separated,DC,Washington,05/09/2014,Male
31611793,10/02/1994,365,US,USD,unemployed,80529,geographic,married,NY,Brooklyn,06/26/2014,Female
26042549,08/04/1996,645,US,USD,employed,939549,demographic,single,UT,Provo,11/22/2019,Male
95819760,10/01/1998,128,US,USD,salaried,1989346,Standard,single,NY,Jamaica,12/28/2020,Female
37666892,31/10/2003,729,US,USD,employed,1685204,behavioral,married,NY,New York City,01/31/2017,Male
17896410,03/09/1990,331,US,USD,self-employed,1525705,psychographic,married,CT,Hartford,05/09/2020,Non-binary
22481336,15/08/1989,721,US,USD,salaried,1456741,psychographic,married,OR,Beaverton,09/01/2018,Female
27347297,13/12/1997,491,US,USD,unemployed,1812870,demographic,single,NY,Albany,04/18/2018,Female
50228976,24/08/1994,982,US,USD,salaried,1403777,demographic,single,FL,Orlando,11/17/2019,Male
29008904,24/01/1994,62,US,USD,unemployed,1138869,Standard,separated,KS,Topeka,03/13/2019,Female
46909173,29/06/2001,948,US,USD,unemployed,1593835,geographic,single,TX,El Paso,11/17/2018,Female
46912856,03/04/1991,535,US,USD,unemployed,678332,psychographic,single,TX,Corpus Christi,11/03/2020,Female
68472616,13/09/2003,534,US,USD,salaried,1555269,geographic,separated,NY,Rochester,02/18/2017,Female
91419777,07/02/2002,998,US,USD,unemployed,1552712,demographic,single,TX,Dallas,02/10/2017,Male
36064547,24/08/1998,861,US,USD,unemployed,87550,behavioral,separated,KY,Lexington,10/12/2015,Polygender
66955494,19/12/2004,55,US,USD,salaried,816153,Standard,separated,CA,Irvine,08/02/2020,Male
94667031,15/12/1990,5,US,USD,salaried,735833,geographic,single,PA,Philadelphia,10/24/2019,Female
14847150,04/07/1993,672,US,USD,employed,1807762,geographic,single,LA,Metairie,12/20/2015,Male
67384667,24/02/2005,643,US,USD,self-employed,1754568,geographic,single,CT,Hartford,02/19/2019,Female
96660491,17/09/1989,907,US,USD,unemployed,1352841,geographic,single,MD,Hyattsville,05/20/2014,Female
23774452,08/08/1992,145,US,USD,self-employed,1516385,geographic,separated,AZ,Mesa,06/02/2021,Male
15684693,09/01/1999,484,US,USD,employed,1472648,geographic,separated,VA,Richmond,02/07/2016,Female
83444693,07/04/1994,987,US,USD,salaried,782911,psychographic,married,MT,Helena,01/21/2015,Male
47227444,30/10/1992,331,US,USD,salaried,1657562,geographic,single,VA,Alexandria,01/01/2021,Male
51792691,21/07/1993,911,US,USD,self-employed,1632188,Standard,separated,FL,Miami,09/07/2014,Male
56402143,08/05/1997,299,US,USD,self-employed,665659,geographic,single,LA,New Orleans,06/23/2016,Agender
78019696,10/01/2002,700,US,USD,employed,1406474,psychographic,separated,PA,Philadelphia,07/14/2021,Male
12830587,14/05/1990,786,US,USD,employed,1594029,demographic,married,IL,Chicago,10/11/2014,Non-binary
82324704,30/07/2000,194,US,USD,employed,152668,psychographic,married,CO,Denver,12/30/2017,Male
47321628,14/12/1992,277,US,USD,salaried,1368784,Standard,married,TX,Corpus Christi,10/17/2021,Female
40953581,24/07/1990,447,US,USD,self-employed,864069,psychographic,single,NV,Carson City,12/23/2021,Female
85670386,21/10/1993,835,US,USD,self-employed,686490,geographic,separated,TX,El Paso,07/28/2017,Male
50079733,07/01/1996,497,US,USD,employed,270373,demographic,single,CA,Long Beach,05/18/2014,Female
75114537,08/12/2002,451,US,USD,self-employed,55250,psychographic,married,MN,Minneapolis,07/30/2021,Male
25080693,20/02/1999,194,US,USD,unemployed,400061,Standard,single,CT,Danbury,09/08/2016,Polygender
91781126,16/10/1989,72,US,USD,employed,37690,psychographic,married,KS,Topeka,03/23/2021,Female
55200667,25/01/1990,451,US,USD,self-employed,1229279,Standard,married,PA,Pittsburgh,07/25/2015,Male
97441966,09/12/1993,509,US,USD,salaried,1571423,Standard,married,VA,Richmond,07/06/2018,Female
64870336,02/11/2004,900,US,USD,self-employed,1097026,psychographic,separated,KY,Louisville,02/28/2016,Male
75114344,11/04/1989,421,US,USD,self-employed,997142,behavioral,separated,TX,Houston,03/31/2018,Female
30979281,14/01/2001,940,US,USD,unemployed,557299,demographic,separated,IN,Muncie,07/05/2014,Female
38979724,17/10/1999,716,US,USD,salaried,957185,Standard,married,DC,Washington,12/08/2016,Non-binary
94845412,18/07/2004,114,US,USD,self-employed,1926248,demographic,single,FL,Port Saint Lucie,01/12/2022,Female
42238549,01/05/1989,680,US,USD,self-employed,742788,psychographic,married,LA,New Orleans,07/09/2015,Male
93474059,20/12/2003,764,US,USD,employed,349479,behavioral,separated,CA,Van Nuys,09/23/2016,Bigender
18305963,24/03/1999,271,US,USD,employed,1570801,demographic,separated,MN,Monticello,01/07/2015,Female
21762460,27/07/1997,654,US,USD,unemployed,553401,psychographic,single,CA,Los Angeles,11/30/2021,Male
31474512,18/08/2003,388,US,USD,unemployed,968816,psychographic,single,OH,Columbus,05/16/2019,Female
66521095,10/10/2003,268,US,USD,unemployed,1255191,psychographic,separated,NC,Charlotte,04/08/2018,Female
62889929,07/10/2001,383,US,USD,salaried,482295,psychographic,married,AZ,Phoenix,12/01/2018,Female
66831428,02/08/1995,443,US,USD,self-employed,1894798,behavioral,separated,CA,Santa Ana,12/27/2021,Male
35889149,30/10/2002,837,US,USD,self-employed,935840,demographic,separated,NC,Charlotte,01/16/2018,Genderqueer
80911950,23/11/1989,362,US,USD,self-employed,807530,demographic,separated,GA,Columbus,10/06/2015,Male
71341144,05/04/2000,522,US,USD,self-employed,140899,geographic,single,ID,Boise,04/15/2015,Male
11531992,04/07/1990,672,US,USD,salaried,659127,demographic,single,CA,Palmdale,02/01/2020,Male
79648790,08/08/2002,356,US,USD,unemployed,1879418,demographic,single,OH,Columbus,10/06/2020,Male
25196083,09/04/1999,616,US,USD,salaried,471140,demographic,separated,NV,Las Vegas,09/05/2015,Male
82380854,13/07/1992,807,US,USD,self-employed,1716604,psychographic,separated,IL,East Saint Louis,07/12/2021,Female
91582997,28/04/1989,766,US,USD,unemployed,221795,geographic,separated,FL,Miami,04/12/2018,Male
29687715,11/01/1990,244,US,USD,unemployed,1957145,psychographic,single,WV,Charleston,10/23/2019,Genderqueer
33496941,14/04/2003,536,US,USD,salaried,1925374,demographic,married,OK,Oklahoma City,11/25/2019,Male
12398221,20/09/2002,656,US,USD,salaried,1273706,Standard,separated,NH,Manchester,11/01/2018,Female
76359856,26/07/1999,288,US,USD,unemployed,894909,demographic,single,FL,Orlando,03/24/2017,Male
58287129,13/07/1995,369,US,USD,employed,1612463,demographic,separated,TX,Dallas,10/08/2021,Male
56090175,03/12/1993,583,US,USD,unemployed,1084235,behavioral,single,TX,El Paso,05/24/2014,Male
17106290,19/07/1995,165,US,USD,unemployed,1217748,psychographic,single,TX,El Paso,04/21/2019,Female
25442777,23/12/2001,986,US,USD,salaried,1257258,Standard,married,TN,Chattanooga,02/14/2019,Female
81905006,30/11/1999,145,US,USD,unemployed,517241,psychographic,single,TN,Chattanooga,11/09/2015,Female
61711541,28/04/2001,477,US,USD,self-employed,226969,demographic,separated,MA,Springfield,01/06/2019,Female
85921849,23/06/1994,349,US,USD,unemployed,959975,psychographic,married,FL,Pompano Beach,02/07/2015,Female
57588729,31/01/2001,356,US,USD,unemployed,1034876,behavioral,separated,NY,New York City,09/03/2018,Female
12491849,04/01/2005,369,US,USD,self-employed,1076087,geographic,separated,IN,Bloomington,06/26/2015,Female
13295257,10/09/2003,567,US,USD,salaried,1557130,geographic,single,MO,Kansas City,01/26/2020,Female
12673892,14/04/1991,112,US,USD,self-employed,1537613,demographic,single,NC,Wilmington,08/22/2014,Female
88529630,03/02/2000,748,US,USD,salaried,750481,psychographic,separated,MO,Kansas City,08/20/2020,Bigender
81777315,05/02/1993,704,US,USD,salaried,1762379,psychographic,single,CA,San Jose,08/07/2021,Female
39156618,19/10/1993,163,US,USD,salaried,886251,behavioral,separated,DC,Washington,07/21/2014,Female
69368464,19/05/1991,746,US,USD,unemployed,1855400,geographic,single,DC,Washington,12/19/2017,Male
97465589,06/03/1991,906,US,USD,self-employed,627365,psychographic,married,MN,Rochester,10/07/2020,Male
77879600,17/08/2003,275,US,USD,self-employed,707775,geographic,separated,TX,El Paso,09/24/2021,Female
73238996,05/08/2004,436,US,USD,salaried,57747,demographic,married,MS,Columbus,06/19/2018,Male
14566963,30/09/1990,173,US,USD,employed,995620,psychographic,single,CT,Norwalk,06/26/2014,Male
21297525,30/12/2001,169,US,USD,employed,544422,behavioral,separated,NJ,Paterson,12/17/2020,Male
89445903,16/10/2002,554,US,USD,self-employed,626477,geographic,separated,MO,Springfield,09/18/2018,Polygender
22685493,11/05/1998,437,US,USD,employed,1249732,geographic,separated,NY,New York City,02/10/2017,Female
52403423,23/04/2003,149,US,USD,salaried,637787,Standard,single,NE,Omaha,03/25/2019,Female
89328730,12/09/1989,701,US,USD,unemployed,1771045,Standard,separated,GA,Atlanta,01/04/2022,Female
98925346,15/06/1997,47,US,USD,employed,437866,psychographic,single,OH,Akron,09/30/2015,Agender
65840812,06/11/1999,686,US,USD,employed,55819,Standard,separated,NY,New York City,01/13/2018,Male
30927066,17/01/1994,711,US,USD,unemployed,1010276,psychographic,separated,SD,Sioux Falls,10/29/2020,Female
44101550,07/11/1998,415,US,USD,unemployed,525275,demographic,married,CO,Colorado Springs,11/27/2020,Female
62341940,08/08/1992,914,US,USD,self-employed,441144,geographic,single,DC,Washington,01/22/2018,Male
40449426,30/03/2002,359,US,USD,salaried,1368606,demographic,separated,PA,Philadelphia,11/13/2020,Male
40855300,24/09/1998,757,US,USD,unemployed,1677256,Standard,single,PA,Mc Keesport,09/11/2021,Female
94225859,11/08/2003,364,US,USD,unemployed,1981370,psychographic,married,TN,Memphis,09/09/2020,Female
94253754,09/05/2001,350,US,USD,self-employed,634167,psychographic,married,FL,Fort Myers,04/11/2018,Female
61315339,18/10/1991,507,US,USD,employed,1974534,geographic,separated,NJ,Trenton,07/03/2020,Male
61841377,25/05/2000,786,US,USD,unemployed,1628153,demographic,single,SC,Aiken,08/24/2018,Male
81753914,04/08/1996,840,US,USD,unemployed,750904,Standard,single,DC,Washington,02/03/2015,Male
84451243,04/11/2002,195,US,USD,unemployed,1529712,psychographic,married,DC,Washington,01/03/2016,Female
67444122,06/04/1994,632,US,USD,self-employed,1520790,demographic,separated,AZ,Tucson,05/31/2019,Agender
74399773,02/09/1994,629,US,USD,self-employed,1179701,geographic,married,NY,New York City,11/26/2016,Female
90220079,22/08/2000,996,US,USD,self-employed,1358934,Standard,separated,NE,Omaha,04/27/2019,Agender
13458451,31/05/1990,665,US,USD,self-employed,1329925,psychographic,single,AL,Mobile,01/20/2017,Male
88575657,03/07/1992,751,US,USD,unemployed,1632439,demographic,single,NY,Rochester,04/09/2021,Genderfluid
59585487,01/12/2000,17,US,USD,employed,788781,demographic,separated,OH,Cleveland,10/02/2016,Female
74096673,12/04/1999,713,US,USD,unemployed,1376563,demographic,single,NJ,Trenton,03/30/2018,Female
90696957,01/07/1993,657,US,USD,salaried,894205,demographic,married,VA,Fredericksburg,03/17/2019,Female
73442033,10/08/1990,344,US,USD,employed,1330432,psychographic,married,RI,Providence,07/02/2018,Female
72621586,01/11/1990,134,US,USD,self-employed,1459101,Standard,single,TX,Conroe,01/07/2020,Female
30822016,21/10/1993,283,US,USD,employed,1165105,geographic,separated,CA,Sacramento,05/05/2018,Male
73659452,16/12/1990,211,US,USD,employed,943606,geographic,single,CA,San Jose,05/02/2019,Male
86526531,21/07/2002,306,US,USD,self-employed,1653330,geographic,single,PA,Philadelphia,09/27/2018,Agender
63810547,27/08/1998,296,US,USD,salaried,26561,geographic,single,NY,New York City,11/26/2020,Male
66540742,29/03/2002,788,US,USD,employed,436664,geographic,married,TX,Abilene,02/15/2017,Agender
48373421,23/06/2001,962,US,USD,salaried,788685,demographic,separated,LA,Alexandria,10/12/2021,Male
23767587,25/03/1999,446,US,USD,employed,1012048,behavioral,married,TX,Fort Worth,01/12/2021,Female
64345630,14/09/1990,322,US,USD,self-employed,586415,geographic,married,DC,Washington,04/16/2014,Female
69842622,27/12/1989,183,US,USD,employed,1552088,geographic,single,TX,Arlington,04/18/2014,Male
78986677,15/11/1991,601,US,USD,self-employed,127697,behavioral,separated,TX,Houston,06/11/2021,Non-binary
64241380,04/12/1992,364,US,USD,unemployed,150157,psychographic,separated,VA,Charlottesville,03/20/2017,Female
16734188,19/08/2002,527,US,USD,unemployed,1967356,behavioral,separated,WV,Huntington,10/05/2021,Female
29292400,19/01/1992,340,US,USD,salaried,1488188,geographic,married,TN,Memphis,04/02/2022,Male
97219579,25/08/1995,962,US,USD,salaried,1399150,geographic,single,DC,Washington,06/12/2014,Male
23836363,02/12/1998,297,US,USD,employed,676507,Standard,married,IL,Palatine,06/14/2016,Female
39363802,17/01/1996,271,US,USD,unemployed,1568306,demographic,single,VA,Norfolk,02/20/2020,Female
62097957,07/11/1994,582,US,USD,employed,19435,demographic,married,GA,Norcross,08/22/2020,Polygender
13766047,27/08/1999,147,US,USD,salaried,1020660,demographic,separated,AL,Birmingham,12/25/2019,Female
46341604,24/05/1991,442,US,USD,self-employed,537031,Standard,separated,TX,Amarillo,10/26/2018,Female
50415700,14/01/2004,486,US,USD,employed,1476096,demographic,married,DE,Newark,10/27/2016,Male
58685140,31/08/2003,286,US,USD,employed,1814538,behavioral,married,DC,Washington,01/03/2019,Female
72805024,14/07/2000,415,US,USD,salaried,1338161,Standard,single,WY,Cheyenne,01/04/2015,Male
98117666,27/12/2003,88,US,USD,salaried,1703487,Standard,separated,TX,Dallas,08/03/2017,Male
60697239,15/03/2004,542,US,USD,salaried,1345127,Standard,single,KY,Louisville,06/07/2021,Male
66050962,09/06/1991,787,US,USD,self-employed,140470,behavioral,separated,NV,Reno,07/18/2016,Female
55066993,30/01/1995,70,US,USD,unemployed,80910,demographic,separated,AZ,Phoenix,01/21/2020,Male
59426688,17/01/2004,247,US,USD,employed,1143648,behavioral,separated,CA,Sacramento,05/26/2014,Male
39295492,02/10/1995,846,US,USD,employed,267527,psychographic,single,NC,Raleigh,12/15/2015,Male
54948141,09/11/1995,902,US,USD,self-employed,801156,psychographic,separated,NY,Yonkers,07/08/2016,Female
15690677,20/04/2000,612,US,USD,salaried,289132,demographic,married,UT,Ogden,12/04/2019,Male
41436376,05/10/2003,211,US,USD,self-employed,956689,behavioral,married,FL,Lakeland,12/09/2018,Female
32427751,03/03/2002,278,US,USD,employed,981851,demographic,separated,VA,Norfolk,07/28/2016,Male
76885434,30/01/2003,834,US,USD,salaried,1471088,demographic,married,IN,Bloomington,06/23/2014,Female
33540139,18/02/2003,235,US,USD,salaried,1479904,Standard,separated,AL,Montgomery,02/25/2015,Female
11733920,14/06/2002,507,US,USD,self-employed,662734,psychographic,separated,WI,Milwaukee,11/06/2016,Female
80512145,21/10/1994,744,US,USD,salaried,1819588,Standard,married,MO,Springfield,02/09/2018,Female
73493523,27/09/1993,195,US,USD,employed,341908,demographic,married,NC,Asheville,08/20/2017,Male
60122482,17/06/1992,402,US,USD,employed,1068485,Standard,single,ID,Boise,03/09/2017,Female
57753197,30/10/1998,921,US,USD,salaried,122212,psychographic,married,TX,Conroe,08/23/2014,Female
92504382,04/01/1999,402,US,USD,employed,1628654,geographic,single,MA,Waltham,06/16/2015,Non-binary
95772364,05/01/1991,55,US,USD,unemployed,523206,psychographic,separated,OH,Mansfield,01/03/2015,Female
37753688,09/12/1993,36,US,USD,self-employed,402107,demographic,separated,IN,Evansville,02/01/2018,Female
71605491,17/10/2001,413,US,USD,unemployed,526326,behavioral,single,CA,San Francisco,10/22/2017,Agender
57701184,20/12/1990,264,US,USD,salaried,1785196,geographic,married,NC,Charlotte,06/25/2020,Female
37796508,23/03/1993,412,US,USD,employed,666111,behavioral,single,CA,Pasadena,01/20/2022,Male
96980132,08/01/1994,196,US,USD,self-employed,1763672,geographic,single,TX,Houston,08/09/2020,Male
23413235,20/09/1994,37,US,USD,unemployed,768840,geographic,separated,AZ,Mesa,04/22/2016,Female
23049656,28/09/1996,726,US,USD,self-employed,78901,behavioral,separated,CA,Los Angeles,09/12/2018,Female
59054721,22/09/1994,710,US,USD,self-employed,1030352,geographic,single,MD,Frederick,01/07/2021,Male
71815955,18/06/1996,742,US,USD,salaried,603855,geographic,separated,TN,Knoxville,04/27/2016,Male
34122932,11/01/1994,618,US,USD,employed,1499540,demographic,single,NM,Albuquerque,06/18/2017,Female
54588228,24/10/1995,423,US,USD,unemployed,1009618,behavioral,married,CA,Santa Ana,03/15/2019,Female
33809210,10/09/1997,961,US,USD,employed,1070548,behavioral,separated,IN,Fort Wayne,12/23/2020,Female
28980164,05/06/2004,710,US,USD,self-employed,1713119,demographic,married,WA,Spokane,11/29/2021,Female
69637691,05/12/2002,494,US,USD,employed,1901591,behavioral,married,OH,Toledo,04/30/2016,Female
22339766,19/06/1994,293,US,USD,unemployed,1052470,geographic,single,VA,Falls Church,02/02/2021,Male
85677094,20/03/2004,672,US,USD,unemployed,1348730,geographic,separated,VA,Richmond,09/17/2020,Male
90019428,25/11/1989,561,US,USD,salaried,1288316,behavioral,separated,CA,Los Angeles,04/18/2020,Male
22739061,02/01/2003,90,US,USD,salaried,1976671,psychographic,separated,TX,Austin,09/17/2015,Female
20503361,15/12/1992,690,US,USD,unemployed,1425625,behavioral,single,MD,Hyattsville,12/05/2020,Female
27453483,15/09/1996,915,US,USD,salaried,1178635,behavioral,married,TX,El Paso,02/11/2017,Female
40461713,27/03/1998,122,US,USD,self-employed,1134796,Standard,single,AL,Birmingham,04/15/2015,Male
65101835,23/09/1995,706,US,USD,employed,1028205,geographic,single,NY,Rochester,04/24/2019,Female
35455612,16/06/2000,157,US,USD,self-employed,982991,Standard,married,FL,Clearwater,07/26/2016,Genderqueer
82399814,11/07/1998,299,US,USD,unemployed,1239222,Standard,single,CT,Norwalk,08/27/2015,Male
88721339,21/01/1997,489,US,USD,self-employed,74768,geographic,single,NY,New York City,10/16/2019,Male
66677746,10/06/2002,283,US,USD,employed,989627,geographic,married,DC,Washington,06/24/2018,Female
71605523,05/07/1997,711,US,USD,salaried,549833,demographic,single,TX,Dallas,11/15/2019,Female
95516789,05/12/2003,355,US,USD,self-employed,1195806,behavioral,separated,NY,New York City,05/24/2021,Polygender
56301157,22/05/2004,494,US,USD,employed,825453,behavioral,separated,WI,Milwaukee,11/13/2014,Male
53265416,06/07/1993,724,US,USD,employed,1242271,behavioral,separated,OH,Cincinnati,03/10/2015,Male
38841298,03/04/1997,344,US,USD,employed,1183789,psychographic,married,LA,New Orleans,10/23/2014,Male
30801871,15/06/1997,950,US,USD,salaried,1847961,geographic,single,TN,Memphis,08/04/2016,Polygender
54840280,01/10/1995,550,US,USD,salaried,1918128,psychographic,married,WA,Seattle,11/30/2019,Male
56927558,13/07/2003,926,US,USD,salaried,1436364,Standard,married,SC,Charleston,05/31/2017,Female
56433044,22/08/1990,80,US,USD,employed,1306085,psychographic,married,CA,Riverside,03/29/2022,Male
80613339,08/03/2002,989,US,USD,self-employed,932660,demographic,separated,TX,College Station,04/07/2016,Male
96544751,24/07/2002,875,US,USD,salaried,152343,geographic,separated,AZ,Phoenix,11/05/2016,Male
86315914,05/11/2001,234,US,USD,self-employed,584511,geographic,single,NY,Syracuse,08/20/2017,Agender
92518338,02/09/2002,805,US,USD,salaried,990973,psychographic,married,NC,Raleigh,01/10/2019,Bigender
