customerNumber (CIF),dateOfBirth,branchNumber,citizenshipCode,currCountryCode,employmentStatus,incomeInThousands,marketSegment,maritalStatus,stateCode,City,customerOpeningDate,Gender
25195087,21/06/1993,708,US,USD,self-employed,1379299,behavioral,married,CA,Los Angeles,07/11/2015,Female
89944199,06/08/2001,485,US,USD,unemployed,431239,geographic,separated,FL,Tallahassee,11/30/2020,Male
84443726,12/03/1995,487,US,USD,self-employed,1982061,Standard,single,CA,Los Angeles,09/14/2019,Bigender
76694475,13/08/1996,930,US,USD,self-employed,1835886,psychographic,separated,UT,Sandy,03/22/2016,Male
58751897,01/11/1992,72,US,USD,unemployed,885245,Standard,single,FL,Fort Lauderdale,06/25/2014,Male
35756881,06/09/1998,813,US,USD,self-employed,894134,demographic,separated,MO,Saint Louis,01/21/2022,Male
45059455,20/02/2002,642,US,USD,employed,1391116,psychographic,separated,NE,Omaha,03/22/2022,Male
27595391,11/10/1995,223,US,USD,salaried,842725,psychographic,married,TN,Memphis,11/12/2020,Male
46919408,29/10/1991,421,US,USD,self-employed,284334,behavioral,separated,CA,Sacramento,02/28/2022,Female
12011930,02/10/1991,3,US,USD,self-employed,261521,geographic,separated,OH,Dayton,11/18/2018,Male
64082809,09/04/2004,115,US,USD,employed,1210159,behavioral,single,MI,Lansing,05/16/2015,Male
50185376,01/08/1989,477,US,USD,self-employed,1752540,geographic,married,TN,Memphis,08/20/2014,Female
45284138,23/06/2003,133,US,USD,self-employed,989311,psychographic,separated,IA,Des Moines,12/31/2018,Male
97827604,04/03/1995,315,US,USD,employed,1131480,behavioral,single,NY,Rochester,02/13/2020,Male
28613088,28/10/2002,484,US,USD,salaried,1999888,geographic,separated,TX,Amarillo,06/03/2021,Polygender
98464235,04/08/1994,650,US,USD,salaried,885927,psychographic,single,NY,New York City,05/16/2019,Male
68125143,28/05/1995,633,US,USD,unemployed,1964387,demographic,married,TX,Fort Worth,07/12/2018,Female
11997374,07/04/2002,458,US,USD,salaried,104144,behavioral,separated,NC,Charlotte,07/03/2016,Male
64218213,26/09/1998,385,US,USD,salaried,1925284,demographic,married,AR,Little Rock,12/29/2020,Male
56848306,08/07/1999,896,US,USD,self-employed,428805,geographic,single,TN,Nashville,04/25/2014,Male
68155021,29/09/2002,838,US,USD,salaried,1519849,geographic,single,NV,Las Vegas,12/07/2017,Male
29039463,24/11/1989,499,US,USD,unemployed,1090269,behavioral,single,CT,New Haven,11/24/2021,Male
57422768,04/06/1997,204,US,USD,salaried,1239276,geographic,married,FL,Tallahassee,08/08/2019,Female
86690236,18/12/2004,215,US,USD,self-employed,1152447,behavioral,single,IN,Evansville,10/12/2020,Female
96407651,17/09/1995,308,US,USD,self-employed,1234578,geographic,married,OH,Cincinnati,08/09/2021,Male
12903970,08/03/1997,620,US,USD,unemployed,66904,Standard,single,NC,Durham,12/10/2019,Female
76876393,07/09/1999,480,US,USD,employed,1282238,Standard,separated,FL,Winter Haven,06/09/2018,Female
38396058,24/09/1991,923,US,USD,self-employed,1947014,Standard,single,AL,Montgomery,12/14/2021,Male
64639656,05/04/1998,393,US,USD,salaried,1151513,demographic,separated,NJ,Trenton,02/24/2015,Male
27440623,22/01/2000,411,US,USD,employed,816989,Standard,married,WI,Appleton,06/03/2020,Female
46499492,03/08/1997,104,US,USD,unemployed,728826,demographic,married,FL,Pompano Beach,06/28/2016,Genderfluid
32185998,15/12/2000,976,US,USD,self-employed,185241,behavioral,single,TX,Austin,08/28/2019,Female
53573411,28/12/1994,638,US,USD,salaried,935829,Standard,married,TX,El Paso,04/04/2020,Male
16007844,29/01/1991,935,US,USD,unemployed,1341573,Standard,married,PA,Allentown,02/09/2017,Male
11754670,10/03/1999,322,US,USD,salaried,300221,geographic,married,MI,Lansing,03/06/2017,Male
94932142,15/08/2001,172,US,USD,unemployed,279781,demographic,separated,NM,Albuquerque,07/07/2019,Female
44272368,21/02/2004,444,US,USD,employed,609587,Standard,single,TX,Galveston,12/25/2019,Male
23434993,25/03/2002,877,US,USD,salaried,742338,behavioral,married,NC,Raleigh,10/19/2021,Female
55253533,28/04/1991,284,US,USD,salaried,1699026,geographic,married,CA,Simi Valley,08/03/2018,Male
54334643,07/08/1997,750,US,USD,employed,178125,geographic,married,KY,Lexington,09/01/2017,Female
94229846,11/04/1992,103,US,USD,unemployed,246006,psychographic,single,MI,Detroit,06/23/2021,Male
79724634,29/05/2004,101,US,USD,salaried,517247,psychographic,married,MO,Saint Louis,09/11/2020,Female
46733325,17/04/1999,127,US,USD,self-employed,1984345,Standard,separated,DC,Washington,08/05/2016,Female
38065381,14/01/2001,615,US,USD,self-employed,1742832,Standard,single,IN,Bloomington,09/05/2015,Male
58173625,27/05/1993,306,US,USD,unemployed,1418484,psychographic,separated,OK,Oklahoma City,11/26/2014,Genderfluid
67720185,23/01/1994,123,US,USD,unemployed,379992,behavioral,separated,TX,Dallas,12/23/2021,Male
13562189,26/05/2003,152,US,USD,unemployed,1332990,geographic,single,NV,Las Vegas,09/10/2018,Male
98783182,03/07/1994,485,US,USD,salaried,188929,Standard,single,TX,Dallas,04/10/2018,Male
72429417,22/03/2005,359,US,USD,salaried,454681,demographic,married,LA,New Orleans,11/03/2018,Female
52310086,08/12/2001,705,US,USD,self-employed,852212,behavioral,married,CA,San Francisco,11/30/2020,Polygender
49523620,06/05/1993,131,US,USD,unemployed,407364,psychographic,single,MA,Boston,01/03/2022,Female
65787404,25/09/1989,630,US,USD,unemployed,558749,psychographic,separated,IN,Evansville,01/19/2019,Male
18768447,13/02/1993,854,US,USD,unemployed,1656689,behavioral,separated,CA,San Jose,02/04/2018,Male
93185886,30/12/1995,42,US,USD,salaried,727468,psychographic,single,IL,Joliet,05/30/2020,Female
95149508,28/09/1996,54,US,USD,employed,1133939,demographic,separated,NY,Buffalo,03/05/2019,Polygender
93079400,25/04/1990,635,US,USD,salaried,389584,psychographic,married,CA,Pasadena,11/08/2014,Female
30315432,20/07/1994,343,US,USD,employed,1234785,Standard,separated,IN,South Bend,10/31/2014,Female
81392228,21/04/2000,498,US,USD,salaried,1699072,Standard,separated,CA,Anaheim,01/12/2016,Female
12104951,17/02/2003,699,US,USD,employed,801646,geographic,separated,CA,San Diego,12/04/2015,Female
62512868,19/12/1992,667,US,USD,unemployed,892466,geographic,separated,OH,Akron,11/13/2021,Male
43085656,23/02/1998,528,US,USD,employed,643456,behavioral,single,VA,Virginia Beach,01/13/2017,Bigender
12726622,20/05/1992,715,US,USD,employed,54731,psychographic,single,OR,Portland,01/11/2022,Female
83450458,27/01/1996,635,US,USD,employed,1998703,psychographic,single,TN,Memphis,03/31/2022,Polygender
20640878,29/04/1999,485,US,USD,salaried,942966,psychographic,single,IL,Carol Stream,03/03/2020,Female
86159486,24/03/2004,498,US,USD,self-employed,1756970,geographic,married,NY,Jamaica,02/15/2016,Female
41938379,24/03/2002,83,US,USD,self-employed,1259159,Standard,separated,KS,Kansas City,03/15/2018,Bigender
88674538,17/10/1996,413,US,USD,unemployed,951958,Standard,single,AK,Anchorage,04/22/2021,Male
87140508,20/10/1998,584,US,USD,self-employed,599844,demographic,single,WA,Bellevue,11/02/2020,Male
49010938,30/01/1997,490,US,USD,unemployed,114229,geographic,married,NY,New York City,03/11/2018,Female
55812967,18/05/1998,620,US,USD,employed,324417,psychographic,married,NC,Asheville,03/25/2020,Male
29475676,17/07/2002,305,US,USD,self-employed,168339,demographic,married,NM,Las Cruces,12/21/2019,Male
81812392,29/06/2004,90,US,USD,unemployed,1109579,demographic,single,CA,Moreno Valley,07/31/2017,Male
20891155,22/12/2001,571,US,USD,unemployed,1101517,demographic,separated,CO,Boulder,06/21/2015,Male
37287076,09/07/2004,150,US,USD,salaried,691009,demographic,married,TX,San Antonio,06/27/2020,Female
96119235,11/07/2002,880,US,USD,self-employed,1415038,behavioral,single,TX,Houston,08/28/2016,Male
32044214,07/02/2004,751,US,USD,salaried,642397,geographic,separated,NY,Bronx,05/12/2019,Male
78678506,08/02/1994,224,US,USD,salaried,548522,demographic,married,MS,Meridian,04/02/2019,Male
39783045,15/11/1994,145,US,USD,self-employed,721498,psychographic,separated,FL,Naples,01/12/2018,Female
18277049,18/10/1996,402,US,USD,unemployed,898929,behavioral,single,IL,Schaumburg,08/24/2016,Female
34437305,21/12/2003,901,US,USD,employed,240233,Standard,single,NC,Winston Salem,06/17/2016,Bigender
31014212,21/12/1998,24,US,USD,self-employed,210939,Standard,separated,VA,Roanoke,08/11/2016,Female
17848801,25/06/1996,144,US,USD,self-employed,74530,psychographic,separated,DC,Washington,07/07/2014,Male
22654486,04/12/1995,652,US,USD,salaried,1920741,geographic,single,NE,Lincoln,01/02/2016,Female
19333885,21/11/1990,34,US,USD,unemployed,328863,demographic,married,IL,Carol Stream,05/22/2020,Male
13744476,29/10/1997,997,US,USD,self-employed,117941,geographic,single,OH,Cleveland,10/12/2016,Female
30825347,24/06/2002,763,US,USD,employed,942302,demographic,separated,ND,Fargo,02/10/2016,Female
78543211,21/07/1995,643,US,USD,employed,1856395,behavioral,separated,FL,Pompano Beach,03/08/2018,Male
20449103,15/08/1993,946,US,USD,self-employed,1737928,Standard,single,AZ,Gilbert,11/13/2015,Female
50025405,13/05/2002,786,US,USD,employed,1893536,demographic,separated,LA,Shreveport,04/30/2016,Female
97922950,21/01/1994,420,US,USD,employed,191984,Standard,single,MN,Minneapolis,02/19/2016,Male
81721694,24/05/1991,395,US,USD,employed,672875,demographic,single,MN,Monticello,09/04/2021,Female
89312312,04/06/1992,933,US,USD,employed,832691,geographic,married,MO,Saint Louis,08/28/2015,Male
73711819,21/07/2001,479,US,USD,salaried,468965,Standard,married,CA,Sacramento,09/30/2018,Female
76046929,08/10/1998,733,US,USD,salaried,674808,behavioral,married,KY,Lexington,01/06/2016,Male
51824091,10/03/1999,369,US,USD,employed,221341,Standard,separated,MD,Annapolis,05/15/2015,Female
52720325,17/11/1990,859,US,USD,employed,1092083,Standard,separated,KS,Topeka,02/20/2018,Female
99869178,27/10/2003,344,US,USD,unemployed,827765,behavioral,married,LA,Baton Rouge,05/23/2016,Male
87242195,14/01/1999,344,US,USD,self-employed,1202383,Standard,married,AL,Mobile,07/26/2018,Female
87431779,17/02/1996,322,US,USD,salaried,345398,behavioral,married,AZ,Phoenix,09/22/2015,Genderqueer
17092194,05/07/2004,480,US,USD,employed,1728511,Standard,married,DC,Washington,12/02/2015,Male
33714197,19/06/1992,709,US,USD,salaried,996393,behavioral,single,AR,Little Rock,03/03/2016,Male
57144357,10/03/1996,289,US,USD,unemployed,899022,behavioral,separated,GA,Marietta,02/26/2018,Male
85158992,12/12/2003,821,US,USD,unemployed,539979,demographic,separated,TX,Fort Worth,03/09/2020,Female
51318986,06/06/2002,163,US,USD,salaried,191748,geographic,single,IN,Indianapolis,11/08/2018,Male
32512995,27/05/1990,695,US,USD,unemployed,569708,behavioral,separated,MN,Minneapolis,12/24/2014,Non-binary
64098975,02/08/2004,457,US,USD,salaried,1529397,psychographic,married,NV,Carson City,08/14/2018,Female
77816483,22/09/1991,754,US,USD,unemployed,1744840,geographic,separated,LA,Baton Rouge,11/26/2016,Male
70072301,27/04/2001,325,US,USD,employed,686565,behavioral,married,PA,Valley Forge,07/06/2018,Female
55400626,28/04/2001,69,US,USD,employed,1734908,behavioral,married,FL,Naples,08/24/2016,Female
94310514,23/08/2004,667,US,USD,unemployed,1625891,psychographic,married,FL,Orlando,03/20/2017,Female
64554218,11/09/2000,424,US,USD,salaried,625662,demographic,single,TX,San Antonio,12/14/2016,Male
29391925,16/10/1992,543,US,USD,self-employed,325035,demographic,married,KY,Migrate,02/04/2015,Male
17020352,17/12/1993,280,US,USD,salaried,428894,Standard,separated,CA,Fresno,06/16/2016,Genderfluid
48158199,19/12/1998,410,US,USD,salaried,300705,geographic,single,MO,Kansas City,01/17/2019,Female
23596212,23/01/2004,574,US,USD,self-employed,244425,Standard,married,OH,Cleveland,08/12/2015,Male
45140596,08/01/1994,593,US,USD,unemployed,1939164,Standard,married,TX,Dallas,03/08/2020,Female
89848574,22/04/1992,140,US,USD,salaried,1256186,psychographic,single,SC,Columbia,07/02/2021,Female
18663775,08/04/1989,284,US,USD,salaried,416476,behavioral,single,TX,Waco,05/24/2020,Male
29703534,27/09/2002,350,US,USD,employed,1836709,geographic,married,IN,Evansville,03/05/2019,Female
75319443,16/08/1992,588,US,USD,employed,1351235,Standard,separated,DC,Washington,01/16/2020,Male
56537471,26/02/1997,910,US,USD,salaried,903014,psychographic,separated,SC,Charleston,11/07/2021,Male
26874215,24/09/1998,186,US,USD,employed,694117,demographic,single,CA,Orange,04/17/2018,Agender
44175270,06/09/2004,157,US,USD,employed,18326,Standard,single,CA,Pasadena,12/25/2018,Male
20040299,02/10/1993,744,US,USD,salaried,773493,Standard,separated,FL,Orlando,07/04/2021,Agender
60085740,03/12/1990,998,US,USD,salaried,20312,geographic,separated,MA,Springfield,07/21/2015,Female
56746467,24/07/1999,251,US,USD,self-employed,923066,psychographic,separated,KY,Lexington,04/07/2015,Genderqueer
54964764,11/08/1999,982,US,USD,self-employed,1462361,geographic,separated,NY,Schenectady,10/08/2015,Male
85378822,09/04/1993,39,US,USD,self-employed,802139,demographic,single,DC,Washington,04/23/2021,Female
35513986,06/08/1990,566,US,USD,salaried,738765,geographic,single,DC,Washington,12/25/2016,Male
59341371,13/03/1997,193,US,USD,employed,1856464,behavioral,single,CA,Sacramento,05/16/2014,Female
47299111,26/06/2000,759,US,USD,employed,1837846,demographic,married,TX,San Antonio,07/18/2019,Male
28192748,29/08/2004,985,US,USD,employed,192471,behavioral,single,NY,Buffalo,02/09/2015,Female
82123092,29/06/1989,638,US,USD,employed,537309,geographic,married,CA,Bakersfield,08/16/2016,Female
57253140,27/09/2004,435,US,USD,salaried,152997,psychographic,single,TX,Bryan,09/15/2021,Male
76241543,26/09/2000,743,US,USD,employed,775532,geographic,married,TN,Jackson,06/16/2014,Non-binary
79210641,27/05/1989,955,US,USD,employed,165127,geographic,married,DE,Wilmington,09/18/2018,Male
33177747,05/01/1995,702,US,USD,self-employed,1987150,Standard,single,ID,Boise,11/04/2017,Female
78976151,11/09/1993,189,US,USD,employed,1739321,geographic,single,VA,Roanoke,12/26/2015,Male
36918017,08/01/1991,326,US,USD,employed,1195950,geographic,single,TX,Irving,04/26/2015,Male
30088591,09/02/2003,406,US,USD,salaried,857082,behavioral,separated,IA,Des Moines,06/12/2014,Female
22605766,04/03/1994,172,US,USD,salaried,652155,Standard,separated,TN,Memphis,01/02/2019,Female
90999589,07/07/1996,199,US,USD,salaried,1847799,geographic,separated,HI,Honolulu,04/01/2019,Male
12735007,20/11/1999,612,US,USD,self-employed,1115703,behavioral,single,OH,Dayton,03/22/2019,Female
56465414,19/03/2001,819,US,USD,employed,1141596,psychographic,married,TX,Houston,07/21/2014,Male
77683379,09/11/2004,345,US,USD,self-employed,1953139,geographic,separated,MN,Young America,09/05/2018,Male
51498341,20/04/1989,203,US,USD,salaried,861234,psychographic,separated,KY,Lexington,09/07/2017,Male
74199263,13/04/2003,452,US,USD,unemployed,1024301,demographic,single,CA,Los Angeles,03/29/2016,Female
17312235,02/02/2004,862,US,USD,salaried,1943650,behavioral,single,KY,Louisville,01/22/2016,Male
90552023,31/05/2004,972,US,USD,unemployed,342482,demographic,single,TX,Killeen,08/09/2021,Female
74227706,28/05/1999,240,US,USD,salaried,1477138,Standard,separated,NY,Brooklyn,03/14/2016,Polygender
99342428,26/07/1995,428,US,USD,self-employed,645931,behavioral,separated,KS,Shawnee Mission,05/22/2014,Non-binary
55529179,22/06/1998,444,US,USD,unemployed,1040950,psychographic,married,CA,San Francisco,03/08/2017,Male
42978211,17/07/2003,981,US,USD,employed,1768355,psychographic,separated,AZ,Phoenix,08/29/2020,Agender
12088191,28/12/1998,761,US,USD,employed,910374,Standard,married,CA,San Bernardino,08/21/2015,Male
21948856,17/08/1993,612,US,USD,self-employed,1733670,geographic,separated,DE,Newark,01/04/2019,Female
72330720,04/03/2001,296,US,USD,unemployed,298514,Standard,married,CA,San Francisco,07/13/2019,Male
84918274,26/02/1992,790,US,USD,salaried,1277948,geographic,separated,IA,Des Moines,02/12/2018,Female
17805956,29/02/1996,886,US,USD,employed,1151842,geographic,separated,DC,Washington,05/11/2018,Male
37107542,04/11/1990,413,US,USD,unemployed,1305889,behavioral,single,TX,Corpus Christi,01/24/2020,Male
63236663,09/11/1992,127,US,USD,employed,1721288,Standard,single,IL,Joliet,11/05/2014,Male
98411014,17/06/1999,879,US,USD,unemployed,1299445,psychographic,separated,KY,Lexington,03/14/2017,Female
66631096,22/08/1996,774,US,USD,unemployed,780209,demographic,separated,VA,Hampton,04/11/2015,Male
54030600,27/11/1998,241,US,USD,employed,463685,demographic,married,IN,South Bend,09/19/2021,Male
26871260,07/10/2000,659,US,USD,employed,378585,demographic,single,CT,Stamford,07/22/2014,Male
89175894,05/10/1999,711,US,USD,salaried,249741,demographic,married,MI,Lansing,05/22/2018,Bigender
13049249,03/06/1996,865,US,USD,salaried,508565,psychographic,separated,AL,Birmingham,05/13/2016,Female
12477307,04/12/1992,540,US,USD,salaried,1995999,behavioral,single,CA,Pasadena,12/28/2017,Male
36683423,31/01/1991,782,US,USD,salaried,162744,Standard,single,SC,Myrtle Beach,07/20/2015,Genderfluid
74178953,23/09/1989,570,US,USD,employed,1866927,behavioral,married,AZ,Tucson,05/12/2014,Male
56216559,01/02/1996,740,US,USD,self-employed,400648,behavioral,married,LA,Metairie,01/14/2019,Female
49064078,27/11/2000,407,US,USD,salaried,1362335,psychographic,married,MN,Monticello,06/26/2016,Female
58949811,20/03/2003,633,US,USD,employed,1010298,Standard,married,IN,South Bend,06/28/2018,Female
45623234,20/10/1995,436,US,USD,salaried,562284,demographic,married,FL,Tampa,05/04/2019,Male
40458756,02/11/1997,617,US,USD,salaried,1730673,psychographic,single,CA,San Francisco,01/18/2022,Male
99664247,19/01/1999,737,US,USD,unemployed,814125,Standard,separated,CA,Inglewood,08/22/2021,Male
97424410,02/03/1991,64,US,USD,employed,1237175,demographic,separated,CA,Oakland,08/24/2016,Genderqueer
68610151,16/03/1995,208,US,USD,salaried,403768,Standard,married,FL,Fort Myers,04/09/2015,Male
57707918,07/01/2005,369,US,USD,employed,1525646,behavioral,separated,VA,Norfolk,02/02/2019,Male
73295405,12/08/2000,697,US,USD,salaried,1274455,geographic,single,WA,Spokane,11/29/2014,Male
75665736,26/06/2001,95,US,USD,salaried,1926540,Standard,single,OH,Canton,07/08/2017,Male
79247186,14/09/1992,397,US,USD,unemployed,1727679,psychographic,single,NJ,Newark,03/26/2020,Male
58754228,11/11/1997,11,US,USD,unemployed,889342,Standard,single,MS,Jackson,02/25/2019,Female
15921469,03/01/1996,299,US,USD,employed,1014808,Standard,separated,FL,Jacksonville,04/03/2022,Female
14594048,19/08/1995,825,US,USD,self-employed,1390665,demographic,separated,TX,El Paso,04/17/2017,Female
87005545,19/09/2002,198,US,USD,employed,392903,Standard,single,IA,Cedar Rapids,10/22/2017,Male
84365709,11/08/1997,900,US,USD,unemployed,984355,psychographic,married,CO,Aurora,04/06/2019,Female
26788896,29/01/1993,90,US,USD,unemployed,1446338,psychographic,single,TX,Houston,09/23/2020,Female
47638767,13/10/2000,783,US,USD,self-employed,1002952,geographic,married,CA,Riverside,07/18/2021,Female
62540632,12/12/1996,721,US,USD,salaried,1781854,psychographic,single,NY,Schenectady,11/02/2018,Female
20599217,26/11/2001,258,US,USD,employed,1715977,behavioral,separated,MD,Baltimore,03/19/2022,Male
74554857,16/11/2002,852,US,USD,unemployed,1328324,Standard,single,CA,Carlsbad,01/23/2018,Female
65376696,17/01/2002,550,US,USD,unemployed,110778,geographic,single,OH,Mansfield,05/02/2021,Male
70659851,30/07/2000,494,US,USD,self-employed,1043662,psychographic,married,PA,Valley Forge,11/05/2015,Male
95772143,14/06/1994,232,US,USD,salaried,600089,psychographic,separated,NJ,Jersey City,02/17/2015,Female
41921760,08/06/2000,511,US,USD,salaried,574237,psychographic,separated,TX,Austin,04/27/2019,Male
56573473,18/07/1992,357,US,USD,self-employed,915102,geographic,single,DC,Washington,11/17/2020,Male
48351909,04/09/1990,191,US,USD,unemployed,1016207,psychographic,separated,HI,Honolulu,08/26/2015,Male
68628841,05/09/2000,747,US,USD,salaried,662053,Standard,married,KS,Wichita,06/19/2020,Female
70702372,29/10/1996,524,US,USD,salaried,1367959,behavioral,separated,WV,Huntington,03/31/2022,Male
58809920,26/12/1993,61,US,USD,self-employed,980474,behavioral,married,CA,Sacramento,01/18/2016,Male
71844657,14/04/1997,101,US,USD,self-employed,987011,geographic,separated,NC,Durham,09/24/2015,Female
29561655,03/02/2001,552,US,USD,self-employed,1634982,behavioral,married,NY,Syracuse,09/29/2017,Male
16756142,10/04/1999,99,US,USD,unemployed,1237690,psychographic,married,WV,Morgantown,09/19/2019,Female
64338190,11/03/2004,608,US,USD,salaried,564161,demographic,single,CO,Denver,01/02/2020,Male
70921246,02/06/1992,711,US,USD,self-employed,620406,demographic,single,OH,Dayton,02/02/2018,Male
89321299,01/04/1998,750,US,USD,unemployed,1764367,behavioral,married,CA,Sacramento,06/14/2018,Male
87350818,24/11/1992,617,US,USD,unemployed,425051,psychographic,separated,NV,Las Vegas,05/25/2021,Male
80514807,25/04/1990,779,US,USD,salaried,152158,behavioral,married,CA,Glendale,11/27/2018,Female
66126826,21/01/1990,597,US,USD,unemployed,1804130,psychographic,separated,OH,Canton,04/25/2015,Polygender
18018852,15/06/1999,864,US,USD,employed,283418,Standard,married,OK,Oklahoma City,08/10/2016,Non-binary
68042648,04/09/1990,295,US,USD,self-employed,1285007,geographic,married,WV,Charleston,05/16/2020,Male
33650878,19/10/1993,577,US,USD,salaried,819980,Standard,separated,AZ,Tucson,12/10/2016,Female
73115508,27/02/2002,188,US,USD,self-employed,1757646,geographic,separated,TX,Beaumont,12/02/2016,Non-binary
51649754,01/07/1994,384,US,USD,salaried,1232498,Standard,married,AL,Birmingham,03/21/2016,Male
44035209,31/07/1993,485,US,USD,self-employed,553718,demographic,single,WV,Huntington,11/12/2020,Female
54091691,03/09/1992,448,US,USD,employed,345993,geographic,separated,NY,Brooklyn,07/31/2018,Genderqueer
18050460,20/08/1993,770,US,USD,unemployed,1580842,geographic,separated,FL,Kissimmee,12/26/2019,Female
33513984,15/05/1992,77,US,USD,employed,1554416,psychographic,married,AK,Fairbanks,12/09/2021,Male
70045034,16/04/2003,436,US,USD,self-employed,933724,geographic,separated,WI,Milwaukee,09/22/2016,Female
32215748,05/11/2003,379,US,USD,employed,666797,behavioral,single,CA,Petaluma,04/13/2016,Female
73395081,15/11/2001,532,US,USD,salaried,250252,behavioral,separated,CT,Bridgeport,07/04/2015,Female
26930729,16/07/2004,638,US,USD,unemployed,360327,psychographic,single,TX,Temple,06/02/2016,Female
28578610,22/10/2000,634,US,USD,unemployed,1100629,geographic,single,MO,Kansas City,06/15/2020,Female
47235606,30/11/1999,739,US,USD,unemployed,893907,psychographic,married,FL,Fort Lauderdale,06/23/2021,Male
68105725,19/04/1998,524,US,USD,self-employed,1915563,geographic,separated,AL,Mobile,03/15/2021,Female
42164405,24/05/1996,136,US,USD,self-employed,598534,demographic,single,IN,Evansville,07/05/2020,Male
82336914,27/12/2003,243,US,USD,self-employed,1973470,demographic,married,UT,Salt Lake City,04/05/2021,Male
96757300,07/03/1992,593,US,USD,unemployed,1854546,psychographic,single,NY,New York City,08/17/2016,Female
87103274,06/07/1995,903,US,USD,employed,163659,Standard,single,AZ,Tucson,09/03/2021,Female
91964843,15/07/2001,875,US,USD,salaried,1268168,behavioral,married,NC,Greensboro,03/28/2018,Female
36300378,26/09/2003,805,US,USD,unemployed,1274158,behavioral,single,AZ,Apache Junction,12/10/2016,Male
12307677,31/01/1999,659,US,USD,self-employed,117157,geographic,single,OR,Salem,08/28/2021,Female
96329722,06/06/1999,431,US,USD,self-employed,496258,Standard,married,GA,Decatur,02/06/2019,Male
18984503,08/06/2001,964,US,USD,salaried,1077479,Standard,separated,CA,Oakland,10/03/2019,Male
83976690,01/12/1994,214,US,USD,employed,369828,behavioral,separated,IN,Jeffersonville,02/15/2021,Female
32154590,02/11/1997,926,US,USD,employed,80521,behavioral,married,CA,Palmdale,07/18/2021,Male
26886275,24/04/1992,392,US,USD,self-employed,700829,geographic,single,LA,Shreveport,05/18/2015,Female
46007475,10/09/1998,595,US,USD,salaried,180157,geographic,single,DE,Wilmington,08/21/2014,Genderqueer
59931047,23/10/1991,45,US,USD,salaried,1968704,behavioral,married,AL,Mobile,10/19/2017,Male
23973027,03/02/1990,189,US,USD,salaried,1282272,geographic,separated,OK,Tulsa,11/01/2019,Male
96562797,19/06/1994,312,US,USD,employed,1681355,geographic,single,CA,Sacramento,01/19/2016,Female
93283018,02/06/2001,452,US,USD,salaried,881788,Standard,single,TN,Memphis,06/22/2018,Male
27606019,05/06/1998,587,US,USD,unemployed,403010,psychographic,married,DC,Washington,06/19/2018,Male
99756583,26/03/1991,68,US,USD,self-employed,1034565,geographic,married,PA,Philadelphia,01/11/2020,Male
56131215,21/10/1991,747,US,USD,self-employed,1051830,behavioral,married,NV,Reno,08/16/2020,Female
12149291,01/06/2003,511,US,USD,salaried,1485591,demographic,separated,TN,Jackson,11/13/2016,Male
62784025,14/04/1989,386,US,USD,unemployed,1125859,demographic,single,WA,Everett,11/01/2015,Male
53870908,23/02/1997,778,US,USD,employed,144651,demographic,separated,FL,Tampa,04/05/2017,Female
67702497,05/08/1993,321,US,USD,unemployed,866363,demographic,married,MS,Jackson,07/19/2017,Female
31056371,21/08/1994,374,US,USD,self-employed,857336,demographic,single,NY,New York City,09/12/2021,Female
40173879,26/07/2004,915,US,USD,self-employed,1540282,psychographic,married,MN,Minneapolis,01/09/2018,Female
29431990,15/02/2005,819,US,USD,employed,390026,behavioral,separated,MN,Saint Paul,12/10/2014,Male
79933501,05/07/2002,452,US,USD,salaried,1898492,geographic,single,FL,Fort Lauderdale,05/21/2020,Female
81288647,03/08/1993,725,US,USD,employed,1628210,behavioral,married,WV,Charleston,11/14/2020,Male
87154157,02/05/1989,829,US,USD,unemployed,359435,Standard,married,CA,Anaheim,10/06/2015,Male
58387475,04/11/1995,542,US,USD,self-employed,482122,Standard,married,PA,Lancaster,02/05/2017,Female
28074978,08/09/1993,263,US,USD,self-employed,1338986,behavioral,single,FL,Miami,11/25/2019,Polygender
97609551,28/06/1998,758,US,USD,self-employed,159223,demographic,single,PA,Bethlehem,12/31/2017,Female
45592445,08/10/1997,994,US,USD,salaried,1379963,geographic,single,NY,Syracuse,01/26/2019,Male
33616439,19/11/1999,763,US,USD,employed,649313,geographic,married,AR,Fort Smith,08/29/2018,Female
76581107,12/12/2004,387,US,USD,self-employed,310120,psychographic,single,FL,Panama City,01/19/2020,Female
40004942,07/02/1990,431,US,USD,self-employed,819526,behavioral,single,MA,Boston,05/23/2017,Male
84496719,27/07/1997,441,US,USD,employed,543760,psychographic,married,CO,Denver,04/20/2016,Male
54519342,03/05/1990,128,US,USD,self-employed,298703,Standard,separated,TX,Pasadena,12/07/2019,Male
83382186,27/01/1995,885,US,USD,unemployed,326430,geographic,married,MD,Baltimore,05/09/2018,Female
45633637,04/06/1995,443,US,USD,employed,1498455,demographic,married,CA,Long Beach,03/30/2015,Female
62909341,13/11/1996,673,US,USD,salaried,499374,demographic,married,TX,Wichita Falls,05/08/2019,Male
14377656,25/06/2004,461,US,USD,self-employed,1390849,psychographic,married,CT,New Haven,02/01/2016,Male
40616336,24/07/1991,433,US,USD,salaried,113991,Standard,separated,MT,Billings,11/04/2018,Female
47068507,28/05/2001,736,US,USD,salaried,47338,geographic,single,CA,Sacramento,06/07/2019,Male
